status,asset,market_id,best_expression,side,contract_question,entry_time,target_exit_time,exit_time,entry_price,exit_price,pnl_pct,entry_pm_yes_price,exit_pm_yes_price,entry_edge_score,entry_edge_pts_per_dte,entry_edge_pts_per_dte_7d_change,exit_edge_score,model_version,iv_resolution,entry_flags,note
open,GOLD,1032291,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $4,800 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.59000000,,,0.43500000,,-8.84964475,-0.15373976,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001248,buy_yes,yes,"Will Gold (GC) hit (HIGH) $5,300 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.11000000,,,0.10500000,,8.26233639,0.14353679,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001245,buy_yes,yes,"Will Gold (GC) hit (HIGH) $5,100 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.25000000,,,0.24500000,,7.47550719,0.12986766,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001188,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,300 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.37000000,,,0.35000000,,6.62067998,0.11501724,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001254,buy_yes,yes,"Will Gold (GC) hit (HIGH) $5,400 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.09000000,,,0.08000000,,6.00547506,0.10432964,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032278,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,200 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.27000000,,,0.25000000,,5.52550562,0.09599141,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001247,buy_yes,yes,"Will Gold (GC) hit (HIGH) $5,200 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.20000000,,,0.19500000,,4.89668078,0.08506720,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032292,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $4,600 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.45000000,,,0.61000000,,-4.80734362,-0.08351520,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032257,buy_yes,yes,"Will Gold (GC) settle at $4,200-$4,600 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.28500000,,,0.25650000,,4.21454251,0.07321681,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032287,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,600 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.92000000,,,0.13500000,,-4.18198459,-0.07265120,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001189,buy_yes,yes,"Will Gold (GC) hit (LOW) $4,500 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.70000000,,,0.68000000,,4.06190537,0.07056513,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032256,buy_yes,yes,"Will Gold (GC) settle at $3,800-$4,200 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.12800000,,,0.12450000,,3.90035346,0.06775858,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032272,buy_yes,yes,"Will Gold (GC) hit (HIGH) $5,500 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.08100000,,,0.06200000,,3.87842968,0.06737771,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1272712,buy_yes,yes,"Will Gold (GC) hit (HIGH) $5,700 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.04200000,,,0.03750000,,3.87180683,0.06726266,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032279,buy_yes,yes,"Will Gold (GC) hit (LOW) $3,800 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.06400000,,,0.05450000,,2.88870650,0.05018383,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032281,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $8,000 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.96900000,,,0.06400000,,-2.85182542,-0.04954311,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032285,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,000 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.95400000,,,0.13800000,,-2.83794626,-0.04930200,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032259,buy_yes,yes,"Will Gold (GC) settle at $4,600-$5,000 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.30000000,,,0.28000000,,2.42504029,0.04212882,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032288,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,400 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.92000000,,,0.13000000,,-1.86525188,-0.03240394,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032286,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $5,800 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.95600000,,,0.08750000,,-1.85051334,-0.03214790,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032283,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,500 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.97400000,,,0.08150000,,-1.72530137,-0.02997266,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032284,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $6,200 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.97200000,,,0.03100000,,-1.49713957,-0.02600894,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032282,sell_yes_or_buy_no,no,"Will Gold (GC) settle over $7,000 on the final trading day of June 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.98000000,,,0.10150000,,-1.43031989,-0.02484812,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,2001214,buy_yes,yes,"Will Gold (GC) hit (HIGH) $4,900 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.54000000,,,0.52500000,,1.26304383,0.02194213,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032262,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,800-$6,200 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.96400000,,,0.05150000,,-1.22104281,-0.02121247,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032263,sell_yes_or_buy_no,no,"Will Gold (GC) settle at >$6,200 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.97600000,,,0.03250000,,-1.09713957,-0.01905997,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032271,buy_yes,yes,"Will Gold (GC) hit (HIGH) $6,000 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.03900000,,,0.03400000,,0.89467323,0.01554264,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032267,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,000 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.98500000,,,0.01650000,,-0.58623551,-0.01018433,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032261,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,400-$5,800 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.94000000,,,0.07000000,,-0.45013714,-0.00781997,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1272717,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,500 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.98600000,,,0.01450000,,-0.43629166,-0.00757944,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1295945,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $10,000 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.99000000,,,0.01100000,,-0.31819932,-0.00552789,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032280,buy_yes,yes,"Will Gold (GC) hit (LOW) $3,400 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.03400000,,,0.03000000,,0.26726678,0.00464307,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032260,sell_yes_or_buy_no,no,"Will Gold (GC) settle at $5,000-$5,400 in June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.85100000,,,0.15500000,,-0.23298772,-0.00404756,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1295944,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $9,000 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.99000000,,,0.01100000,,-0.17925492,-0.00311409,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032270,buy_yes,yes,"Will Gold (GC) hit (HIGH) $6,200 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.03500000,,,0.02950000,,0.16837364,0.00292506,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1032269,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $6,500 by end of June?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.97400000,,,0.02900000,,-0.01262614,-0.00021935,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652685,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $130 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.33000000,,,0.32000000,,22.23188837,0.38594237,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652690,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $140 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.23000000,,,0.22500000,,20.02212150,0.34758113,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652706,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $80 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.50000000,,,0.50500000,,-19.72941926,-0.34249986,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1494702,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $150 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.16000000,,,0.15500000,,18.16421886,0.31532821,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652677,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $120 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.53000000,,,0.52000000,,17.75348309,0.30819790,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652672,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $115 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.64000000,,,0.63550000,,16.26693806,0.28239169,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652691,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $175 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.08000000,,,0.07500000,,12.41560891,0.21553317,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1494703,buy_yes,yes,Will Crude Oil (CL) hit (HIGH) $200 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.04000000,,,0.03950000,,9.62020241,0.16700532,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652697,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $70 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.81000000,,,0.19500000,,-6.17393824,-0.10717867,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032417,buy_yes,yes,Will Crude Oil (CL) settle over $80 on the final trading day of June 2026?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.73000000,,,0.67000000,,4.78184007,0.08301205,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032400,buy_yes,yes,Will Crude Oil (CL) settle at >$84 in June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.68000000,,,0.66500000,,3.55806220,0.06176745,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032421,buy_yes,yes,Will Crude Oil (CL) settle over $63 on the final trading day of June 2026?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.92000000,,,0.88000000,,2.13795698,0.03711462,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1652695,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $60 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.93000000,,,0.07500000,,-2.05057329,-0.03559766,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032395,buy_yes,yes,Will Crude Oil (CL) settle at $49-$56 in June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.01100000,,,0.01050000,,1.70710336,0.02963507,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032418,buy_yes,yes,Will Crude Oil (CL) settle over $75 on the final trading day of June 2026?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.83000000,,,0.78500000,,1.48090198,0.02570824,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032399,sell_yes_or_buy_no,no,Will Crude Oil (CL) settle at $77-$84 in June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.89000000,,,0.13500000,,-1.12869124,-0.01959392,,,relative_value_heatmap_v2_one_touch,tv_chain,wide_pm_spread;low_pm_liquidity;extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032394,buy_yes,yes,Will Crude Oil (CL) settle at $42-$49 in June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.01300000,,,0.01100000,,0.73556559,0.01276931,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032408,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $55 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.95900000,,,0.04200000,,-0.59808095,-0.01038260,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032411,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $47 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.01700000,,,0.01450000,,0.44132171,0.00766128,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032412,buy_yes,yes,Will Crude Oil (CL) hit (LOW) $45 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.01500000,,,0.01350000,,0.36371863,0.00631410,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032396,buy_yes,yes,Will Crude Oil (CL) settle at $56-$63 in June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.03700000,,,0.03000000,,0.16986758,0.00294888,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032409,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $52 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.96900000,,,0.03550000,,-0.13726188,-0.00238285,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032414,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $35 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.99000000,,,0.01300000,,-0.02870274,-0.00049828,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,OIL,1032413,sell_yes_or_buy_no,no,Will Crude Oil (CL) hit (LOW) $40 by end of June?,2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.98800000,,,0.01400000,,-0.00751618,-0.00013048,,,relative_value_heatmap_v2_one_touch,tv_chain,extreme_perp_funding;oil_snapshot_uses_brent;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294368,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $6,000 by end of December?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.69000000,,,0.31500000,,-7.40067077,-0.03072943,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294365,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $10,000 by end of December?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.94000000,,,0.06500000,,-5.94933982,-0.02470314,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294366,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $8,000 by end of December?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.93000000,,,0.08000000,,-5.53351065,-0.02297651,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294363,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $15,000 by end of December?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.95300000,,,0.04750000,,-4.64109194,-0.01927097,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294364,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $12,000 by end of December?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.94800000,,,0.05300000,,-4.61149881,-0.01914809,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,GOLD,1294367,sell_yes_or_buy_no,no,"Will Gold (GC) hit (HIGH) $7,000 by end of December?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.89000000,,,0.12000000,,-4.12690392,-0.01713593,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1339767,sell_yes_or_buy_no,no,"Will Bitcoin dip to $50,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.61000000,,,0.39500000,,-21.93003513,-0.09060438,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701495,buy_yes,yes,"Will Bitcoin reach $110,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.27000000,,,0.26500000,,21.53897127,0.08898869,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701496,buy_yes,yes,"Will Bitcoin reach $100,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.45000000,,,0.44500000,,21.07227312,0.08706052,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1345531,buy_yes,yes,"Will Bitcoin reach $90,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.68000000,,,0.67500000,,20.96848166,0.08663170,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701501,sell_yes_or_buy_no,no,"Will Bitcoin dip to $55,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.55000000,,,0.45500000,,-20.84967673,-0.08614086,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701494,buy_yes,yes,"Will Bitcoin reach $120,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.19000000,,,0.18500000,,16.77396883,0.06930199,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701502,sell_yes_or_buy_no,no,"Will Bitcoin dip to $45,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.72000000,,,0.28500000,,-14.99308484,-0.06194423,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701493,buy_yes,yes,"Will Bitcoin reach $130,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.13000000,,,0.12500000,,13.55660289,0.05600938,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1339768,sell_yes_or_buy_no,no,"Will Bitcoin dip to $40,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.79000000,,,0.21500000,,-11.00683446,-0.04547496,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701492,buy_yes,yes,"Will Bitcoin reach $140,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.11000000,,,0.10500000,,8.99728314,0.03717246,,,relative_value_heatmap_v2_one_touch,tv_chain,cheap_vs_underlying_cap_bearish;pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,1339769,sell_yes_or_buy_no,no,"Will Bitcoin dip to $30,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.89000000,,,0.11500000,,-6.09365490,-0.02517606,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
open,BTC,701503,sell_yes_or_buy_no,no,"Will Bitcoin dip to $35,000 by December 31, 2026?",2026-05-04T04:00:00Z,2026-05-18T04:00:00Z,,0.87000000,,,0.13500000,,-5.33826370,-0.02205514,,,relative_value_heatmap_v2_one_touch,tv_chain,pm_quote_from_snapshot,No archive at or after target exit yet.
